index,year,areakm,municipality,geocode_ibge,deforestation_increment(areakm),state,gdp,gdp_per_capita
344,2016,1349.146606,Xapuri,1200708,32.68380645,Acre,220427.522,12318.52
345,2017,1370.095609,Xapuri,1200708,20.94900247,Acre,231302.176,12727.09
346,2018,1392.286143,Xapuri,1200708,22.19053435,Acre,250235.401,13137.1
347,2019,1452.190898,Xapuri,1200708,59.90475514,Acre,274589.036,14210.48
348,2020,1491.674935,Xapuri,1200708,39.48403643,Acre,292045.304,14903.31
349,2021,1550.286681,Xapuri,1200708,58.61174689,Acre,306408.4574,15861.43846
350,2022,1621.064226,Xapuri,1200708,70.77754461,Acre,323632.3316,16627.10396
352,2008,104.7048616,Amapa,1600105,1.889844568,Amapa,63363.988,8181.28
353,2009,106.5898279,Amapa,1600105,1.884966326,Amapa,68873.35,8827.65
354,2010,108.4132577,Amapa,1600105,1.823429769,Amapa,77627.678,9697.4
355,2011,108.6223065,Amapa,1600105,0.2090488,Amapa,84676.338,10399.94
356,2012,108.6223065,Amapa,1600105,0,Amapa,108186.183,13172.55
357,2013,109.0727336,Amapa,1600105,0.450427087,Amapa,134478.96,15852.76
358,2014,109.753729,Amapa,1600105,0.680995461,Amapa,166808.677,19502.94
359,2015,110.0595355,Amapa,1600105,0.305806438,Amapa,131867.117,15294.26
360,2016,110.2022403,Amapa,1600105,0.142704814,Amapa,144315.741,16607.1
361,2017,110.3622377,Amapa,1600105,0.1599974,Amapa,166941.477,19063.77
362,2018,110.3622377,Amapa,1600105,0,Amapa,137263.693,15202.54
363,2019,111.0553301,Amapa,1600105,0.693092391,Amapa,156669.394,17199.41
364,2020,111.0553301,Amapa,1600105,0,Amapa,157699.913,17165.55
365,2021,111.0553301,Amapa,1600105,0,Amapa,182981.8284,20093.12962
366,2022,111.0553301,Amapa,1600105,0,Amapa,191553.1609,20917.78385
368,2008,165.5678425,Calcoene,1600204,6.302664783,Amapa,65082.359,7183.48
369,2009,173.6379468,Calcoene,1600204,8.070104344,Amapa,79371.356,8542.82
370,2010,185.5382188,Calcoene,1600204,11.90027195,Amapa,83485.403,9313.41
371,2011,186.5724652,Calcoene,1600204,1.034246428,Amapa,116100.39,12653.99
372,2012,187.6821788,Calcoene,1600204,1.109713641,Amapa,130565.583,13974.7
373,2013,190.667395,Calcoene,1600204,2.985216179,Amapa,142501.618,14551.38
374,2014,192.4210738,Calcoene,1600204,1.753678815,Amapa,121550.823,12180.66
375,2015,193.3527327,Calcoene,1600204,0.93165887,Amapa,136607.768,13441.68
376,2016,193.9231959,Calcoene,1600204,0.570463206,Amapa,146675.586,14178.4
377,2017,196.9441009,Calcoene,1600204,3.020905024,Amapa,146931.507,13960.24
378,2018,198.9154969,Calcoene,1600204,1.971395966,Amapa,164202.064,15028.56
379,2019,200.9751195,Calcoene,1600204,2.059622612,Amapa,165392.914,14877.48
380,2020,202.0899931,Calcoene,1600204,1.114873601,Amapa,181556.081,16058.38
381,2021,203.1825986,Calcoene,1600204,1.092605513,Amapa,189641.6607,17034.235
382,2022,203.1825986,Calcoene,1600204,0,Amapa,198271.5303,17644.12374
384,2008,187.7084055,Cutias,1600212,2.33780045,Amapa,31203.56,6891.25
385,2009,187.9256766,Cutias,1600212,0.217271085,Amapa,34743.31,7468.47
386,2010,192.810756,Cutias,1600212,4.885079352,Amapa,39502.462,8524.48
387,2011,193.1580767,Cutias,1600212,0.347320701,Amapa,44654.164,9293.27
388,2012,193.1580767,Cutias,1600212,0,Amapa,51804.908,10550.9
389,2013,193.3807259,Cutias,1600212,0.222649224,Amapa,58181.395,11247.13
390,2014,194.7923254,Cutias,1600212,1.411599478,Amapa,59555.531,11256.01
391,2015,195.2795265,Cutias,1600212,0.487201151,Amapa,64196.275,11872.81
392,2016,196.5987196,Cutias,1600212,1.319193058,Amapa,68379.585,12380.88
393,2017,196.7313947,Cutias,1600212,0.132675167,Amapa,72796.183,12913.99
394,2018,197.2219761,Cutias,1600212,0.490581338,Amapa,76196.344,12993.92
395,2019,198.0015341,Cutias,1600212,0.77955804,Amapa,82948.597,13864.05
396,2020,198.4040222,Cutias,1600212,0.402488033,Amapa,87445.382,14332.96
397,2021,198.5015731,Cutias,1600212,0.097550959,Amapa,92002.253,15262.84462
398,2022,198.5015731,Cutias,1600212,0,Amapa,96666.22655,15865.33758
400,2008,133.2901244,Ferreira Gomes,1600238,2.566058441,Amapa,51164.283,9651.82
401,2009,134.4003477,Ferreira Gomes,1600238,1.110223344,Amapa,56733.662,10362.31
402,2010,136.715546,Ferreira Gomes,1600238,2.315198282,Amapa,69507.65,12042.21
403,2011,137.2216774,Ferreira Gomes,1600238,0.506131324,Amapa,91962.006,15393.71
404,2012,137.3719309,Ferreira Gomes,1600238,0.150253591,Amapa,106820.658,17394.67
405,2013,137.6753569,Ferreira Gomes,1600238,0.303425967,Amapa,154999.844,23754.77
406,2014,138.3073805,Ferreira Gomes,1600238,0.632023566,Amapa,190915.767,28435.47
407,2015,141.8836477,Ferreira Gomes,1600238,3.576267212,Amapa,351802.715,50978.51
408,2016,142.8425128,Ferreira Gomes,1600238,0.958865072,Amapa,347367.399,49014.73
409,2017,142.8425128,Ferreira Gomes,1600238,0,Amapa,500102.602,68789.9
410,2018,143.2660957,Ferreira Gomes,1600238,0.423582939,Amapa,533402.522,70267.75
411,2019,144.5611309,Ferreira Gomes,1600238,1.295035196,Amapa,494107.545,63509.97
412,2020,145.0088328,Ferreira Gomes,1600238,0.447701954,Amapa,519208.884,65169.94
413,2021,145.0784829,Ferreira Gomes,1600238,0.069650018,Amapa,603431.7586,78920.505
414,2022,145.0784829,Ferreira Gomes,1600238,0,Amapa,651525.3556,84867.76659
416,2008,84.66626782,Itaubal,1600253,0.201167923,Amapa,26140.423,7295.68
417,2009,84.66626782,Itaubal,1600253,0,Amapa,29845.11,8176.74
418,2010,88.52970307,Itaubal,1600253,3.863435247,Amapa,32632.8,7647.71
419,2011,88.94799712,Itaubal,1600253,0.418294051,Amapa,36774.499,8413.29
420,2012,89.18310471,Itaubal,1600253,0.235107585,Amapa,43608.584,9749.29
421,2013,89.18310471,Itaubal,1600253,0,Amapa,47988.642,10162.78
422,2014,89.42981384,Itaubal,1600253,0.24670913,Amapa,49264.289,10186.99
423,2015,89.42981384,Itaubal,1600253,0,Amapa,57148.559,11547.5
424,2016,89.42981384,Itaubal,1600253,0,Amapa,64691.358,12782.33
425,2017,89.42981384,Itaubal,1600253,0,Amapa,65752.003,12713.07
426,2018,91.25904362,Itaubal,1600253,1.829229785,Amapa,69175.522,12841.2
427,2019,91.29760002,Itaubal,1600253,0.038556402,Amapa,74890.099,13608.96
428,2020,91.29760002,Itaubal,1600253,0,Amapa,80823.269,14389.05
429,2021,91.37278649,Itaubal,1600253,0.075186469,Amapa,84431.58462,14995.17692
430,2022,91.37278649,Itaubal,1600253,0,Amapa,89034.61146,15604.21769
432,2008,177.7836785,Laranjal do Jari,1600279,9.126040152,Amapa,301434.763,7673.02
433,2009,182.8256175,Laranjal do Jari,1600279,5.041938986,Amapa,327665.325,8119.17
434,2010,187.8547946,Laranjal do Jari,1600279,5.029177075,Amapa,346802.637,8712.54
435,2011,189.5878811,Laranjal do Jari,1600279,1.733086544,Amapa,395924.708,9699.28
436,2012,192.957878,Laranjal do Jari,1600279,3.369996848,Amapa,468851.249,11252.07
437,2013,193.734507,Laranjal do Jari,1600279,0.776628962,Amapa,541838.24,12361.7
438,2014,197.4083466,Laranjal do Jari,1600279,3.673839648,Amapa,559758.853,12501.04
439,2015,198.9273368,Laranjal do Jari,1600279,1.518990199,Amapa,531996.983,11638.02
440,2016,199.6579253,Laranjal do Jari,1600279,0.730588535,Amapa,791144.778,16963.16
441,2017,201.4792732,Laranjal do Jari,1600279,1.821347838,Amapa,850713.275,17889.42
442,2018,203.2168142,Laranjal do Jari,1600279,1.737541036,Amapa,902503.298,18252.3
443,2019,204.7047889,Laranjal do Jari,1600279,1.487974676,Amapa,973431.005,19310.28
444,2020,205.0725937,Laranjal do Jari,1600279,0.367804808,Amapa,1034560.054,20142.52
445,2021,207.2231202,Laranjal do Jari,1600279,2.150526472,Amapa,1073182.486,21278.05962
446,2022,208.2408344,Laranjal do Jari,1600279,1.017714257,Amapa,1138289.597,22400.04044
448,2008,394.2454963,Macapa,1600303,6.65018201,Amapa,4711507.972,13123.25
449,2009,394.9950137,Macapa,1600303,0.749517406,Amapa,5072908.268,13842.1
450,2010,405.4333981,Macapa,1600303,10.43838434,Amapa,5503896.368,13831.91
451,2011,406.2629306,Macapa,1600303,0.829532487,Amapa,6196918.439,15224.98
452,2012,408.6583067,Macapa,1600303,2.395376136,Amapa,7450350.922,17928.72
453,2013,410.0298431,Macapa,1600303,1.371536461,Amapa,8279310.106,18934.7
454,2014,412.6678882,Macapa,1600303,2.638045036,Amapa,8882333.325,19881.8
455,2015,415.7618451,Macapa,1600303,3.093956874,Amapa,9126376.787,20006.48
456,2016,417.4364408,Macapa,1600303,1.674595772,Amapa,9337263.882,20058.78
457,2017,418.0836746,Macapa,1600303,0.647233799,Amapa,9996020.895,21057.29
458,2018,422.0989969,Macapa,1600303,4.015322302,Amapa,10949100.83,22180.61
459,2019,429.312219,Macapa,1600303,7.213222055,Amapa,11422998.49,22694.98
460,2020,430.7484873,Macapa,1600303,1.436268295,Amapa,11735557.33,22880.7
461,2021,431.6531387,Macapa,1600303,0.904651468,Amapa,12654725.09,24704.82038
462,2022,431.6531387,Macapa,1600303,0,Amapa,13268427.09,25578.62659
464,2008,100.7055965,Mazagao,1600402,15.64770038,Amapa,111696.93,7747.05
465,2009,106.6065278,Mazagao,1600402,5.900931283,Amapa,117612.248,8025.4
466,2010,107.7875429,Mazagao,1600402,1.181015115,Amapa,150945.691,8863.52
467,2011,109.3105118,Mazagao,1600402,1.522968876,Amapa,173752.111,9974.29
468,2012,113.798091,Mazagao,1600402,4.487579234,Amapa,177377.879,9968.41
469,2013,114.7680323,Mazagao,1600402,0.969941241,Amapa,214913.264,11468.77
470,2014,117.9515606,Mazagao,1600402,3.183528324,Amapa,207104.493,10810.9
471,2015,119.8954241,Mazagao,1600402,1.943863459,Amapa,204407.891,10444.43
472,2016,121.1981533,Mazagao,1600402,1.302729205,Amapa,228382.152,11429.97
473,2017,122.684897,Mazagao,1600402,1.486743699,Amapa,244724.71,12003.96
474,2018,127.2871398,Mazagao,1600402,4.602242793,Amapa,258113.417,12171.72
475,2019,129.6225176,Mazagao,1600402,2.335377879,Amapa,290148.35,13412.92
476,2020,130.3330524,Mazagao,1600402,0.710534763,Amapa,363565.272,16485.98
477,2021,132.7920481,Mazagao,1600402,2.458995744,Amapa,330479.6635,14854.09269
478,2022,132.7920481,Mazagao,1600402,0,Amapa,347550.9956,15406.79473
480,2008,194.6686943,Oiapoque,1600501,11.65989553,Amapa,170284.668,8419.1
481,2009,198.8111953,Oiapoque,1600501,4.142500939,Amapa,194863.956,9296.06
482,2010,203.835162,Oiapoque,1600501,5.023966747,Amapa,193371.294,9466.92
483,2011,205.924324,Oiapoque,1600501,2.089162024,Amapa,218668.568,10365.9
484,2012,208.2911331,Oiapoque,1600501,2.366809052,Amapa,245649.871,11340.65
485,2013,213.2388646,Oiapoque,1600501,4.947731539,Amapa,288112.465,12534.26
486,2014,215.787222,Oiapoque,1600501,2.548357341,Amapa,283457.508,11996.68
487,2015,217.0592972,Oiapoque,1600501,1.272075242,Amapa,305452.378,12589.23
488,2016,217.5612059,Oiapoque,1600501,0.501908666,Amapa,345546.933,13881.85
489,2017,219.1214386,Oiapoque,1600501,1.560232723,Amapa,394530.78,15463.31
490,2018,221.4991317,Oiapoque,1600501,2.377693113,Amapa,425562.049,15982.35
491,2019,228.7341972,Oiapoque,1600501,7.235065497,Amapa,461141.922,16910.23
492,2020,229.4138894,Oiapoque,1600501,0.679692229,Amapa,488208.818,17494.76
493,2021,230.1214582,Oiapoque,1600501,0.707568779,Amapa,497773.8786,18096.105
494,2022,230.1214582,Oiapoque,1600501,0,Amapa,524765.1886,18859.92989
496,2008,237.937022,Pedra Branca do Amapari,1600154,3.660956885,Amapa,119094.055,15268.47
497,2009,242.6750574,Pedra Branca do Amapari,1600154,4.738035442,Amapa,102004.612,12466.95
498,2010,244.5549373,Pedra Branca do Amapari,1600154,1.879879828,Amapa,171959.377,15962.07
499,2011,245.8948092,Pedra Branca do Amapari,1600154,1.339871988,Amapa,248427.636,22000.32
500,2012,246.6855072,Pedra Branca do Amapari,1600154,0.790697949,Amapa,263375.219,22331.29
501,2013,249.7740312,Pedra Branca do Amapari,1600154,3.08852405,Amapa,356397.999,27782.82
502,2014,254.8559212,Pedra Branca do Amapari,1600154,5.081889948,Amapa,290398.844,21653.78
503,2015,255.9823362,Pedra Branca do Amapari,1600154,1.126414994,Amapa,288570.88,20629.89
504,2016,257.3859854,Pedra Branca do Amapari,1600154,1.403649174,Amapa,297385.143,20424.8
505,2017,258.8319067,Pedra Branca do Amapari,1600154,1.445921361,Amapa,281064.018,18582.74
506,2018,260.8620475,Pedra Branca do Amapari,1600154,2.030140793,Amapa,311022.342,19523.09
507,2019,265.7768809,Pedra Branca do Amapari,1600154,4.914833371,Amapa,334792.274,20287.98
508,2020,266.7939337,Pedra Branca do Amapari,1600154,1.017052817,Amapa,469237.978,27493.88
509,2021,268.7929504,Pedra Branca do Amapari,1600154,1.999016682,Amapa,422562.1668,24396.12308
510,2022,268.7929504,Pedra Branca do Amapari,1600154,0,Amapa,444095.9887,24975.70022
512,2008,358.0600271,Porto Grande,1600535,14.43429965,Amapa,147415.006,10098.3
513,2009,362.6922151,Porto Grande,1600535,4.632188073,Amapa,163494.153,10935.33
514,2010,364.4169335,Porto Grande,1600535,1.724718397,Amapa,211985.42,12599.43
515,2011,366.9460253,Porto Grande,1600535,2.529091784,Amapa,219701.112,12734.82
516,2012,369.6503035,Porto Grande,1600535,2.704278179,Amapa,244873.1,13850.29
517,2013,371.5161994,Porto Grande,1600535,1.865895908,Amapa,267558.176,14301.81
518,2014,373.9653461,Porto Grande,1600535,2.449146664,Amapa,273181.359,14234.87
519,2015,374.597455,Porto Grande,1600535,0.632108933,Amapa,295789.22,15038.35
520,2016,375.3980729,Porto Grande,1600535,0.800617888,Amapa,315378.361,15656.97
521,2017,378.4156746,Porto Grande,1600535,3.017601687,Amapa,332009.341,16108.36
522,2018,379.4861563,Porto Grande,1600535,1.07048174,Amapa,340179.564,15834.09
523,2019,382.229933,Porto Grande,1600535,2.743776687,Amapa,338605.532,15411.48
524,2020,382.8223703,Porto Grande,1600535,0.59243725,Amapa,381528.03,16993.05
525,2021,385.0664022,Porto Grande,1600535,2.244031974,Amapa,398560.5622,17644.335
526,2022,385.0664022,Porto Grande,1600535,0,Amapa,416687.9131,18145.20538
528,2008,66.51073994,Pracuuba,1600550,5.106120755,Amapa,26977.641,7635.9
529,2009,68.90759037,Pracuuba,1600550,2.396850425,Amapa,31325.006,8563.42
530,2010,72.35704914,Pracuuba,1600550,3.449458778,Amapa,37125.77,9813.84
531,2011,73.01749705,Pracuuba,1600550,0.660447911,Amapa,41193.335,10538.08
532,2012,73.01749705,Pracuuba,1600550,0,Amapa,50224.227,12490.48
533,2013,75.11155599,Pracuuba,1600550,2.094058935,Amapa,57776.348,13508.62
534,2014,76.11018327,Pracuuba,1600550,0.998627284,Amapa,58147.792,13203.4
535,2015,76.96652335,Pracuuba,1600550,0.856340077,Amapa,56518.413,12473.72
536,2016,77.20354329,Pracuuba,1600550,0.237019943,Amapa,61190.281,13145.07
537,2017,77.38396954,Pracuuba,1600550,0.18042625,Amapa,62942.421,13170.63
538,2018,77.5696352,Pracuuba,1600550,0.18566566,Amapa,67288.667,13476.6
539,2019,78.85339241,Pracuuba,1600550,1.28375721,Amapa,71220.595,13910.27
540,2020,79.4931864,Pracuuba,1600550,0.639793985,Amapa,76761.352,14632.36
541,2021,79.71019742,Pracuuba,1600550,0.217011022,Amapa,80851.42023,15563.87538
542,2022,79.71019742,Pracuuba,1600550,0,Amapa,84723.69073,16066.82033
544,2008,68.24350872,Santana,1600600,4.967471811,Amapa,900487.221,9406.24
545,2009,68.43413938,Santana,1600600,0.190630658,Amapa,982754.168,10108.56
546,2010,68.74083263,Santana,1600600,0.306693254,Amapa,1075428.189,10626.45
547,2011,68.83887844,Santana,1600600,0.09804581,Amapa,1274490.432,12390.41
548,2012,69.03001819,Santana,1600600,0.191139742,Amapa,1476769.213,14144.35
549,2013,69.19123115,Santana,1600600,0.161212961,Amapa,1819410.66,16707.63
550,2014,69.67418438,Santana,1600600,0.482953237,Amapa,1883652.531,17036.61
551,2015,69.67418438,Santana,1600600,0,Amapa,1936601.875,17257.5
552,2016,69.92419045,Santana,1600600,0.250006068,Amapa,1758526.939,15445.46
553,2017,70.14397067,Santana,1600600,0.21978022,Amapa,1910085.549,16541.69
554,2018,70.68350384,Santana,1600600,0.539533166,Amapa,2071271.258,17316.87
555,2019,70.76808693,Santana,1600600,0.084583095,Amapa,2128723.513,17539.99
556,2020,71.11576852,Santana,1600600,0.34768159,Amapa,2341303.752,19020.14
557,2021,71.24559597,Santana,1600600,0.129827446,Amapa,2464023.877,20165.07538
558,2022,71.24559597,Santana,1600600,0,Amapa,2579109.647,20918.96637
560,2008,61.53779014,Serra do Navio,1600055,0.31611173,Amapa,36827.015,9392.25
561,2009,62.03577352,Serra do Navio,1600055,0.497983385,Amapa,34539.859,8674
562,2010,62.18350477,Serra do Navio,1600055,0.147731252,Amapa,37563.438,8519.72
563,2011,62.26097701,Serra do Navio,1600055,0.077472236,Amapa,42743.172,9575.08
564,2012,62.26097701,Serra do Navio,1600055,0,Amapa,49450.864,10880.28
565,2013,62.52814614,Serra do Navio,1600055,0.267169131,Amapa,54041.958,11350.97
566,2014,62.96167084,Serra do Navio,1600055,0.433524697,Amapa,53868.642,11106.94
567,2015,63.04592445,Serra do Navio,1600055,0.084253607,Amapa,60383.212,12228.27
568,2016,63.1329096,Serra do Navio,1600055,0.086985157,Amapa,64406.645,12817.24
569,2017,63.20196456,Serra do Navio,1600055,0.069054958,Amapa,70830.82,13858.51
570,2018,63.38002232,Serra do Navio,1600055,0.17805776,Amapa,75188.98,14170.56
571,2019,63.87961302,Serra do Navio,1600055,0.499590697,Amapa,73696.77,13655.14
572,2020,63.95946382,Serra do Navio,1600055,0.079850807,Amapa,81345.002,14822.34
573,2021,64.30587978,Serra do Navio,1600055,0.346415954,Amapa,84757.04458,15376.68115
574,2022,64.30587978,Serra do Navio,1600055,0,Amapa,88789.51933,15913.44549
576,2008,283.6376268,Tartarugalzinho,1600709,13.71656948,Amapa,101898.071,7743.01
577,2009,289.6938273,Tartarugalzinho,1600709,6.056200522,Amapa,102254.075,7426.4
578,2010,301.5446973,Tartarugalzinho,1600709,11.85087005,Amapa,101675.855,8176.59
579,2011,303.6613835,Tartarugalzinho,1600709,2.116686177,Amapa,112855.992,8693.94
580,2012,304.3431321,Tartarugalzinho,1600709,0.681748587,Amapa,136169.689,10173.31
581,2013,308.3860766,Tartarugalzinho,1600709,4.042944529,Amapa,194912.183,13637.85
582,2014,310.6508664,Tartarugalzinho,1600709,2.264789783,Amapa,163099.593,11054.6
583,2015,313.5388779,Tartarugalzinho,1600709,2.888011513,Amapa,165606.367,10886.56
584,2016,314.6433622,Tartarugalzinho,1600709,1.104484271,Amapa,186855.717,11928.23
585,2017,317.0518374,Tartarugalzinho,1600709,2.408475223,Amapa,202009.953,12537.86
586,2018,318.738667,Tartarugalzinho,1600709,1.686829592,Amapa,225342.332,13369.46
587,2019,324.6316531,Tartarugalzinho,1600709,5.892986065,Amapa,231773.427,13385.7
588,2020,326.0125867,Tartarugalzinho,1600709,1.380933595,Amapa,246100.153,13849.97
589,2021,326.8887362,Tartarugalzinho,1600709,0.8761495,Amapa,257235.0037,14816.42346
590,2022,326.8887362,Tartarugalzinho,1600709,0,Amapa,270130.6262,15363.12703
592,2008,197.8953481,Vitoria do Jari,1600808,1.332795873,Amapa,85835.122,7627.75
593,2009,199.7250386,Vitoria do Jari,1600808,1.829690581,Amapa,91667.098,7957.9
594,2010,206.1440779,Vitoria do Jari,1600808,6.419039265,Amapa,104285.319,8379.7
595,2011,207.2481521,Vitoria do Jari,1600808,1.10407418,Amapa,110385.139,8674.67
596,2012,208.214901,Vitoria do Jari,1600808,0.966748947,Amapa,126789.653,9743.31
597,2013,208.9042108,Vitoria do Jari,1600808,0.689309765,Amapa,151064.36,11007.31
598,2014,209.545429,Vitoria do Jari,1600808,0.6412182,Amapa,157185.563,11191.57
599,2015,209.9377901,Vitoria do Jari,1600808,0.392361142,Amapa,147966.832,10301.23
600,2016,211.2679535,Vitoria do Jari,1600808,1.330163312,Amapa,184624.581,12576.61
601,2017,212.3658601,Vitoria do Jari,1600808,1.09790668,Amapa,184452.792,12304.24
602,2018,213.7944307,Vitoria do Jari,1600808,1.428570521,Amapa,189393.789,12136.74
603,2019,214.2989737,Vitoria do Jari,1600808,0.504543053,Amapa,196120.645,12310.63
604,2020,215.4266798,Vitoria do Jari,1600808,1.12770612,Amapa,224213.237,13794.34
605,2021,218.1468766,Vitoria do Jari,1600808,2.72019674,Amapa,228296.6866,14063.56077
606,2022,218.6583906,Vitoria do Jari,1600808,0.511514065,Amapa,239438.1459,14556.09143
608,2008,313.9746455,Alvaraes,1300029,10.48548559,Amazonas,48674.888,3620.3
609,2009,315.9902549,Alvaraes,1300029,2.015609408,Amazonas,49584.327,3655.04
610,2010,322.5638641,Alvaraes,1300029,6.573609116,Amazonas,58364.675,4145.22
611,2011,324.9081833,Alvaraes,1300029,2.344319262,Amazonas,81417.949,5718.76
612,2012,325.6466597,Alvaraes,1300029,0.738476364,Amazonas,78120.546,5432.21
613,2013,326.4380851,Alvaraes,1300029,0.791425421,Amazonas,90875.045,5992.02
614,2014,332.7587121,Alvaraes,1300029,6.320626998,Amazonas,107772.584,7017.81
615,2015,333.3726712,Alvaraes,1300029,0.613959043,Amazonas,102359.558,6584.73
616,2016,337.327412,Alvaraes,1300029,3.954740857,Amazonas,144685.476,9198.64
